"g171school","g171province","g171sex","g171age","g171f010","g171f074","g171f076","g171f086","g171f101","g171f124","g171g002","eventtime","status","blank_month","X5","X10","X11","X12","X16","X35"
"2","1","2",25.91666667,"1",3.4,10,2,"2","2","0",2,1,10,"2",5,40,5,170,"2"
"2","1","1",29.58333333,"1",3.6,9,2,"1","1","0",5,1,1,"2",5,40,0,250,"2"
"2","1","2",25.66666667,"1",3.7,8,2,"1","1","0",9,1,1,"2",5,40,10,200,"2"
"2","1","2",27.33333333,"1",4.2,8,2,"1","2","0",13,1,1,"2",5,40,4,134,"2"
"2","2","2",25.58333333,"1",3.7,8,2,"1","1","0",17,1,-3,"2",5,40,5,200,"2"
"2","3","1",27.5,"1",3.5,8,2,"1","2","0",9,1,0,"2",5,40,0,200,"2"
"2","1","2",25.75,"1",3.8,8,2,"1","2","0",16,1,0,"2",5,40,0,150,"1"
"2","3","1",28.08333333,"1",3,8,2,"1","2","0",10,1,1,"2",6,48,0,130,"2"
"2","5","1",25.91666667,"1",3.9,8,2,"1","2","0",22,1,-6,"2",5,40,0,300,"2"
"2","4","2",25.33333333,"1",3.2,8,2,"1","1","0",10,1,1,"2",5,55,10,300,"2"
"2","1","1",26,"1",3.4,8,2,"1","2","0",21,1,-5,"2",5,40,8,241,"2"
"2","2","1",27.16666667,"1",4,8,2,"1","2","0",2,1,1,"2",5,52,10,350,"2"
"2","2","1",26.91666667,"2",2.8,4,1,"2","1","0",19,1,1,"2",5,40,0,180,"2"
"2","4","1",27.83333333,"1",3.8,8,2,"1","2","0",10,1,8,"2",5,40,5,200,"2"
"2","1","2",27.08333333,"1",4.2,8,1,"1","1","0",17,1,-7,"2",5,45,5,210,"2"
"2","2","1",28.41666667,"1",3.8,8,2,"1","1","0",16,1,2,"2",5,52,12,380,"2"
"2","3","1",27.91666667,"1",3.6,9,1,"1","2","0",18,1,6,"2",5,40,0,375,"1"
"2","3","1",26.58333333,"1",3.9,8,2,"1","2","0",19,1,2,"2",5,40,0,230,"2"
"2","3","1",26.75,"1",3.6,8,1,"1","2","0",7,1,12,"2",6,48,2,150,"2"
"2","1","2",24.33333333,"1",4.1,8,1,"2","2","0",12,1,2,"2",5,45,10,208,"2"
"2","2","1",32.25,"1",3.9,9,1,"1","1","0",11,1,7,"2",5,40,15,210,"1"
"2","2","1",28.5,"1",3.8,8,2,"1","2","0",4,1,2,"2",5,40,0,220,"1"
"2","1","1",28.41666667,"1",3.9,8,2,"1","2","0",4,1,-1,"2",5,40,0,250,"2"
"2","4","2",23.66666667,"1",3.9,8,2,"2","2","0",7,1,0,"2",5,40,3,180,"2"
"2","4","2",24,"1",3.8,8,2,"2","2","0",3,1,8,"2",5,40,0,135,"2"
"2","4","1",27.58333333,"1",3.7,8,2,"1","2","0",7,1,7,"2",5,40,10,216,"2"
"2","4","1",27.16666667,"1",3.6,8,1,"1","2","0",7,1,1,"2",5,40,0,150,"2"
"2","1","2",26.75,"1",3.4,9,1,"1","1","0",25,1,0,"2",5,40,2,340,"2"
"2","2","2",26.16666667,"1",3.7,8,2,"1","2","0",11,1,8,"2",5,50,5,170,"2"
"2","4","2",24.91666667,"1",3.8,8,1,"1","2","0",12,1,0,"2",5,40,0,160,"1"
"2","2","1",27.75,"1",3.8,8,2,"1","1","0",3,1,10,"2",5,40,0,230,"2"
"2","3","1",26.58333333,"1",3,8,1,"1","2","0",17,1,2,"2",6,60,0,270,"1"
"2","3","1",27.5,"1",3.5,8,1,"1","2","0",10,1,-4,"2",6,78,10,260,"1"
"2","4","1",25.83333333,"1",3.8,8,1,"1","2","0",9,1,-3,"2",6,48,0,230,"2"
"2","4","1",28.41666667,"1",3.3,10,1,"1","2","0",13,1,9,"2",5,40,1,191,"2"
"2","2","2",24.75,"1",4,8,2,"2","1","0",8,1,9,"2",5,40,0,190,"1"
"2","2","1",27.41666667,"1",3.5,8,1,"1","2","0",15,1,1,"2",5,40,25,185,"2"
"2","2","1",29,"1",3.4,8,2,"1","1","0",17,1,-1,"2",6,48,0,258,"1"
"2","1","1",26.91666667,"1",3.3,9,2,"1","2","0",7,1,-1,"2",5,40,12,350,"2"
"2","3","1",26.75,"1",2.7,8,1,"1","2","0",14,1,4,"2",5,40,30,280,"2"
"2","1","2",26.66666667,"1",3.5,9,2,"1","1","0",5,1,1,"2",3,10,0,20,"2"
"2","1","1",26.75,"1",3.8,9,1,"1","2","0",6,1,0,"2",5,40,10,500,"2"
"2","2","1",27.5,"1",3.7,8,2,"1","1","0",12,1,-6,"2",5,40,12,300,"2"
"2","3","1",26.5,"1",3.3,8,2,"1","2","0",12,1,4,"2",5,40,8,220,"2"
"2","4","1",26.83333333,"1",4,8,2,"1","2","0",12,1,5,"2",5,40,0,280,"2"
"2","4","1",27.83333333,"1",3.6,9,2,"1","2","0",3,1,2,"2",5,45,2,240,"1"
"2","1","1",29,"1",3,8,2,"2","1","0",8,1,5,"2",6,54,10,200,"2"
"2","4","1",30.58333333,"1",2.8,9,1,"1","2","0",17,1,6,"2",6,50,0,200,"2"
"2","1","1",27.83333333,"1",3.5,9,2,"1","2","0",17,1,1,"2",5,40,0,350,"1"
"2","4","1",28.41666667,"1",3.6,8,2,"1","2","0",11,1,11,"2",5,40,15,200,"2"
"2","4","1",26.66666667,"1",3.6,9,2,"1","2","0",7,1,7,"2",5,40,10,250,"1"
"2","4","1",27.5,"1",2.9,8,2,"1","2","0",5,1,6,"2",5,60,0,150,"2"
"2","2","1",25.58333333,"1",3.6,8,2,"1","2","0",23,1,-6,"2",5,36,2,250,"1"
"2","4","1",26.75,"1",3.7,8,2,"1","2","0",13,1,-1,"2",5,40,5,250,"1"
"2","5","1",26.75,"1",3,8,1,"1","1","0",21,1,-7,"2",5,40,3,270,"2"
"2","4","1",28,"1",3.1,8,2,"1","1","0",3,1,1,"2",5,40,10,180,"2"
"2","4","1",29.16666667,"1",3.8,8,2,"1","1","0",11,1,7,"2",5,40,1,250,"2"
"2","2","2",25.25,"1",3.9,8,2,"1","2","0",13,1,13,"2",5,45,0,200,"2"
"2","3","1",26.66666667,"1",3.6,8,1,"1","2","0",5,1,0,"2",5,40,2,200,"2"
"2","2","1",26.66666667,"1",3.6,8,2,"1","1","0",11,1,3,"2",5,40,5,250,"2"
"2","3","1",26.25,"1",3.5,8,2,"1","1","0",4,1,1,"2",5,45,10,300,"2"
"2","3","1",31.08333333,"1",3.5,8,2,"1","1","0",2,1,2,"2",5,40,0,210,"2"
"2","4","2",25.16666667,"1",2.5,8,2,"1","2","0",13,1,0,"2",5.5,50,0,170,"2"
"2","1","2",24.91666667,"1",3.2,10,2,"2","2","0",20,1,0,"2",5,40,0,341,"1"
"2","1","1",26.75,"1",4.2,8,1,"1","2","1",6,1,14,"2",5,40,5,216,"1"
"2","4","1",28.66666667,"1",2.5,8,2,"1","2","0",6,1,2,"2",5,36,0,100,"1"
"2","3","1",29.33333333,"1",3,12,2,"1","2","0",4,1,3,"1",5,40,20,180,"2"
"2","2","1",25.25,"1",3,5,2,"1","2","1",23,1,-6,"2",5,40,0,170,"2"
"2","3","1",26.83333333,"1",3,14,1,"1","2","0",7,1,6,"2",5,50,9,250,"2"
"2","4","1",27.58333333,"1",3.2,8,2,"1","2","0",9,1,4,"2",5,55,0,50,"2"
"2","1","1",27.75,"1",3.7,8,1,"1","2","0",4,1,0,"1",5,40,0,191,"2"
"2","1","2",24.75,"1",3.5,8,1,"1","1","0",6,1,5,"2",5,40,0,150,"2"
"2","2","1",26.83333333,"1",3.5,8,2,"1","2","0",7,1,-1,"2",5,40,0,200,"2"
"2","4","1",26.5,"1",3.9,8,2,"1","2","0",16,1,4,"2",5,40,10,200,"1"
"2","1","2",25.5,"1",3.5,8,2,"1","2","0",4,1,10,"2",5,40,0,180,"2"
"2","5","1",26.5,"1",4,8,2,"1","2","0",11,1,-6,"2",6,60,10,200,"1"
"2","1","2",26.66666667,"1",3.4,8,2,"2","1","1",5,1,6,"2",5,40,0,250,"1"
"2","1","2",24.91666667,"1",3.7,8,2,"1","2","0",9,1,0,"2",5,40,0,320,"2"
"2","2","1",27,"1",3.2,8,2,"1","2","0",13,1,1,"2",5,40,3,166,"1"
"2","2","1",29.25,"1",3.8,8,1,"1","1","0",16,1,1,"2",5,40,10,241,"1"
"2","4","2",28.5,"1",3.2,12,1,"2","2","0",6,1,2,"2",6,48,20,250,"2"
"2","2","1",37.75,"2",4.1,8,1,"2","2","0",8,1,1,"1",5,40,5,550,"2"
"2","2","2",27.08333333,"1",3.7,8,2,"2","2","0",11,1,1,"2",5,36,0,400,"2"
"2","4","2",39.33333333,"1",3.5,8,1,"1","2","0",11,1,6,"2",5,50,0,480,"2"
"2","2","2",24.75,"1",3.7,8,1,"1","2","0",10,1,0,"2",5,20,0,85,"2"
"2","3","2",24.58333333,"1",3.5,8,2,"1","2","0",5,1,13,"2",5,40,0,180,"2"
"2","4","2",24.08333333,"1",3.2,8,1,"2","2","0",9,1,3,"2",5,40,6,165,"2"
"2","5","1",26.66666667,"1",2.8,8,1,"1","2","0",13,1,0,"2",5.5,44,0,150,"1"
"2","4","1",26.25,"1",3.1,8,2,"1","2","0",15,1,0,"2",5,40,10,190,"1"
"2","1","2",24.75,"1",3.2,8,2,"1","2","0",6,1,4,"2",5,40,25,170,"2"
"2","2","2",24.91666667,"1",3.5,8,2,"2","2","0",15,1,2,"2",5,40,3,158,"2"
"2","5","2",26.25,"1",3.4,8,1,"1","2","0",15,1,-5,"2",5,40,0,150,"2"
"2","3","2",24.33333333,"1",3.5,8,2,"2","2","0",4,1,10,"2",5,40,0,170,"2"
"2","3","2",23.66666667,"1",3.8,8,1,"2","2","0",13,1,6,"2",5,40,5,180,"2"
"2","4","2",25.25,"1",4,8,2,"1","2","0",6,1,4,"2",5,40,0,180,"2"
"2","1","2",26.33333333,"1",3,9,2,"1","1","0",14,1,3,"2",5,40,0,215,"1"
"2","2","2",25.41666667,"1",4,8,2,"1","2","0",10,1,1,"2",5,40,10,150,"2"
"2","2","1",27.66666667,"1",3.4,8,1,"1","2","0",9,1,1,"2",5,40,0,200,"1"
"2","2","2",24.33333333,"1",3.5,8,2,"2","2","0",7,1,1,"2",5,40,2,200,"2"
"2","3","2",23.91666667,"1",3.5,8,2,"2","2","0",8,1,8,"2",5,40,0,120,"2"
"2","4","2",24,"1",4,8,2,"2","2","0",8,1,1,"2",5,50,10,180,"1"
"2","1","2",24.66666667,"1",3.5,8,2,"2","2","0",4,1,0,"2",5,45,2,130,"2"
"2","1","2",26.33333333,"1",3.8,8,2,"1","2","0",16,1,-1,"2",5,40,0,200,"2"
"2","3","1",26.25,"1",3.4,8,2,"1","2","0",5,1,1,"1",5,40,5,120,"2"
"2","1","2",26.91666667,"1",3.4,9,1,"1","1","0",8,1,2,"2",5,40,5,220,"2"
"2","4","1",27.91666667,"2",3.8,4,2,"2","2","0",11,1,1,"2",5,40,8,179,"2"
"1","4","2",22.25,"1",3.6,4,2,"2","2","0",12,1,5,"2",6,48,0,165,"2"
"1","5","1",23.75,"1",3.5,4,1,"1","2","0",20,1,-2,"2",5,40,10,180,"1"
"1","2","2",24.33333333,"1",3.1,6,1,"1","2","1",6,1,4,"2",5,40,0,160,"1"
"1","4","1",26.08333333,"1",4.2,4,2,"2","2","0",13,1,2,"2",5,40,0,250,"2"
"1","4","2",47.66666667,"1",4.3,4,2,"2","2","0",10,1,1,"2",5,40,0,157,"2"
"1","1","2",23.41666667,"1",3.8,6,1,"2","2","0",13,1,2,"2",5,45,0,240,"2"
"1","1","2",23.33333333,"1",4,6,2,"2","2","0",12,1,2,"2",5,40,10,240,"2"
"1","4","2",24.16666667,"1",3.8,6,2,"2","2","0",13,1,1,"2",5,40,15,180,"2"
"1","4","2",22.83333333,"1",3.7,6,2,"2","2","0",12,1,2,"2",5,40,0,200,"2"
"1","2","1",25.75,"1",4.4,6,2,"1","2","0",18,1,1,"2",6,60,10,220,"2"
"1","3","1",23.25,"1",3,6,2,"2","2","0",7,1,0,"2",5,40,0,130,"2"
"1","4","2",23.08333333,"1",3,4,2,"2","2","0",2,1,0,"2",5,40,0,140,"2"
"1","2","1",25,"1",4,4,2,"1","2","0",12,1,-5,"2",5,40,0,200,"2"
"1","4","1",27.08333333,"1",4.4,4,2,"2","2","0",11,1,-6,"2",5,40,0,183,"2"
"1","2","1",25,"1",3.9,6,2,"1","2","0",13,1,0,"2",5,40,0,200,"2"
"1","4","1",29.16666667,"1",3.6,4,1,"2","2","0",16,1,-4,"2",5,40,0,400,"2"
"1","4","1",24.83333333,"1",4.2,4,2,"1","2","0",5,1,14,"2",5,52,0,200,"2"
"1","2","1",25.91666667,"1",2.3,4,2,"1","2","0",4,1,7,"2",5,40,0,150,"2"
"1","4","1",21.83333333,"1",3.4,4,1,"2","2","0",3,1,2,"2",6,45,16,340,"2"
"1","2","1",24.91666667,"1",3.9,4,1,"1","2","0",15,1,-5,"1",6,48,24,250,"2"
"1","3","1",25.16666667,"1",3.7,4,2,"1","2","0",8,1,-4,"2",6,48,24,150,"2"
"1","2","1",25,"1",3,4,2,"1","2","0",9,1,2,"2",5,45,1,148,"2"
"1","2","2",24.41666667,"1",2.8,6,2,"1","2","0",6,1,2,"2",5,40,0,150,"2"
"1","3","1",24.08333333,"1",3.2,4,2,"1","2","0",17,1,0,"1",6,48,4,240,"2"
"1","4","1",26.25,"1",3.6,4,1,"1","2","0",3,1,1,"2",5,40,15,250,"2"
"1","2","2",23.41666667,"1",3.6,4,2,"2","2","0",9,1,5,"2",5,40,4,229,"2"
"1","1","2",23.16666667,"1",3.9,6,2,"2","2","0",11,1,2,"2",5,40,0,140,"2"
"1","2","2",22.66666667,"1",3.1,6,2,"2","2","0",20,1,-3,"1",5,40,2,170,"2"
"1","3","1",24,"1",3,4,2,"1","2","0",5,1,0,"1",5,40,4,130,"2"
"1","5","2",34.5,"1",3,4,1,"2","2","0",4,1,1,"1",5,40,10,250,"2"
"1","1","2",23.5,"1",2.5,6,1,"2","2","0",12,1,0,"2",5,40,1,150,"1"
"1","4","2",22.91666667,"1",3,6,1,"2","2","0",12,1,2,"2",5,40,0,230,"2"
"1","5","2",22.83333333,"1",4.2,6,2,"2","2","0",17,1,0,"2",6,48,0,180,"2"
"1","3","1",28.08333333,"2",4,2,2,"2","2","0",6,1,1,"2",6,44,0,150,"2"
"1","2","2",23.33333333,"1",3,6,2,"2","2","0",9,1,2,"2",5,40,0,130,"2"
"1","4","2",21.66666667,"1",3.5,4,1,"2","2","0",11,1,3,"2",6,78,0,220,"1"
"1","2","2",24.08333333,"1",3.5,8,1,"2","2","0",3,1,1,"2",5,40,8,140,"2"
"1","2","2",21.91666667,"1",4.3,4,2,"2","2","0",4,1,9,"2",5,40,0,180,"2"
"1","2","2",21.91666667,"1",3.8,4,2,"2","2","0",13,1,0,"2",5,40,15,150,"1"
"1","2","2",22.58333333,"1",4.2,4,1,"2","2","0",16,1,-1,"2",5,55,11,148,"1"
"1","4","2",22.08333333,"1",3.5,4,2,"2","2","0",17,1,-6,"2",5,40,0,130,"2"
"2","2","2",26.5,"1",3.7,8,1,"1","2","0",14,1,-6,"2",5,40,0,240,"2"
"2","1","2",26.66666667,"1",3.8,8,2,"1","2","0",7,1,1,"2",5,40,0,166,"2"
"2","5","2",24.91666667,"1",3.8,8,1,"1","2","0",10,1,-1,"2",6,48,0,130,"2"
"2","4","2",26.58333333,"1",4.2,8,2,"1","2","0",13,1,9,"2",5,40,0,190,"2"
"2","1","1",29.75,"1",3.9,8,1,"1","2","0",5,1,1,"2",5,40,7,255,"2"
"2","5","2",23.91666667,"1",4,8,2,"2","2","0",12,1,2,"2",5,40,0,210,"2"
"2","4","1",26.83333333,"1",3.8,9,2,"1","2","0",22,1,4,"2",5,70,0,270,"1"
"2","1","2",26,"1",3.8,9,1,"1","2","0",16,1,1,"2",5,40,0,139,"2"
"2","4","2",24.58333333,"1",2.7,8,1,"1","2","0",4,1,9,"2",5,40,0,150,"1"
"2","5","2",32.91666667,"1",3.2,9,1,"1","1","0",14,1,2,"2",5,40,25,270,"2"
"2","4","1",27.33333333,"1",3.9,9,2,"1","2","0",8,1,-5,"2",5,40,18,200,"2"
"2","1","1",29,"1",3.9,8,2,"1","2","0",18,1,6,"2",5,40,2,500,"2"
"2","3","1",27.25,"1",3.5,8,2,"1","2","0",7,1,6,"2",5,40,12,200,"2"
"2","4","1",31.08333333,"1",3.8,8,1,"1","1","0",13,1,-10,"2",5,40,0,150,"2"
"2","5","2",23.75,"1",3.9,8,2,"2","2","0",13,1,-3,"2",6,60,0,267,"2"
"2","2","1",27.75,"1",3,8,2,"1","1","0",6,1,6,"2",5,40,5,233,"1"
"2","3","1",26.58333333,"1",3.7,8,1,"1","2","0",13,1,-1,"2",5,40,0,216,"2"
"2","4","1",28.16666667,"1",2.8,8,2,"1","1","0",6,1,12,"2",5,40,0,170,"2"
"2","2","1",27.41666667,"1",3.5,8,2,"1","2","0",12,1,12,"1",5,40,10,210,"2"
"2","4","2",26.91666667,"1",3.5,8,2,"1","1","0",10,1,1,"2",5,40,0,150,"2"
"2","1","2",26.58333333,"1",3.9,9,2,"1","2","0",16,1,1,"2",5,40,0,180,"2"
"2","5","2",25.75,"1",3.5,8,1,"1","1","0",8,1,5,"2",5,40,3,190,"2"
"2","2","1",30.16666667,"1",3.4,10,2,"1","2","0",14,1,8,"2",5,40,10,250,"2"
"2","3","2",26.41666667,"1",3.6,8,2,"2","1","0",3,1,3,"2",5,40,15,185,"2"
"2","1","2",27.08333333,"1",3.7,8,2,"1","1","0",13,1,0,"2",5,40,20,400,"2"
"2","2","2",26.16666667,"1",3.2,8,2,"1","1","0",8,1,3,"2",5,40,0,180,"2"
"2","2","2",25.33333333,"1",3.5,8,1,"1","2","0",17,1,0,"2",5,50,1,200,"2"
"2","2","2",29.16666667,"1",3.2,8,2,"1","1","1",13,1,-10,"2",4,32,8,180,"2"
"2","2","1",26.66666667,"1",3.2,8,2,"1","2","0",13,1,5,"2",5,40,0,200,"2"
"2","4","2",24.33333333,"1",4,8,1,"2","2","0",15,1,0,"2",5,30,1,120,"1"
"2","1","2",27.75,"2",3.9,6,2,"1","1","0",19,1,7,"2",5,40,0,200,"2"
"2","3","1",27.41666667,"1",3,8,2,"1","2","0",7,1,-3,"2",5,40,0,270,"2"
"2","4","2",25.83333333,"1",4.2,8,2,"1","2","0",11,1,5,"2",5,40,0,200,"2"
"2","1","1",29.41666667,"1",3.9,8,2,"1","2","1",5,1,2,"2",5,40,5,380,"2"
"2","2","1",25.41666667,"1",3.3,9,1,"2","1","0",6,1,-3,"2",6,72,12,240,"2"
"2","3","2",24.58333333,"1",3.8,10,2,"2","2","0",6,1,1,"2",5,40,20,200,"2"
"2","3","2",26.08333333,"1",4.1,10,1,"1","2","0",18,1,-1,"2",5,40,0,220,"2"
"2","3","2",28.08333333,"1",3.5,10,1,"1","2","0",14,1,-3,"2",5,40,20,168,"2"
"2","4","2",25.33333333,"2",3.9,5,2,"2","2","1",17,1,1,"2",5,40,20,200,"1"
"2","5","2",25.5,"1",4,10,2,"2","2","0",22,1,-2,"2",5,40,10,180,"2"
"2","3","2",24.16666667,"1",3.4,8,2,"2","2","0",2,1,1,"2",5,40,0,180,"2"
"2","1","1",28,"1",3.9,8,1,"1","1","0",15,1,1,"2",6,40,10,300,"2"
"2","2","1",30.08333333,"1",3,8,1,"1","1","0",22,1,-3,"2",5,40,15,266,"1"
"2","3","1",27.41666667,"1",3.1,8,2,"1","2","0",13,1,1,"2",5,40,4,174,"2"
"2","2","1",26.58333333,"1",3.2,8,2,"1","2","0",1,1,2,"2",5,40,0,230,"2"
"2","5","1",26.83333333,"1",3.5,8,2,"1","2","0",3,1,2,"2",6,44,20,150,"2"
"2","5","1",26.83333333,"1",4,8,2,"1","2","0",5,1,-1,"2",5,40,0,200,"2"
"2","4","1",26.91666667,"1",4.2,8,2,"1","2","0",6,1,3,"2",5.5,40,0,250,"1"
"2","4","1",27.83333333,"1",3.8,8,1,"1","2","0",16,1,-2,"2",5,40,6,250,"2"
"2","5","1",26.08333333,"1",4.3,8,2,"1","2","0",15,1,-2,"2",5,40,10,245,"1"
"2","4","1",27.58333333,"1",3.2,8,2,"1","2","0",13,1,-4,"2",5,40,20,200,"2"
"2","4","1",28.41666667,"1",3.5,8,2,"1","1","0",4,1,10,"2",5,40,3,270,"2"
"2","1","1",27.91666667,"1",3,9,1,"1","2","0",17,1,-2,"2",5,40,8,225,"2"
"2","2","2",24.91666667,"1",3.8,8,1,"2","2","0",3,1,2,"2",5,40,1,156,"2"
"2","2","1",28,"2",2.8,5,2,"1","1","0",8,1,1,"2",6,52,10,190,"2"
"2","4","1",28.41666667,"1",3.3,9,2,"1","2","0",10,1,7,"2",5,40,10,270,"1"
"2","5","1",28.33333333,"1",3,8,2,"1","2","0",11,1,7,"2",5,40,5,200,"2"
"2","2","1",26.5,"1",3.6,8,2,"1","2","0",11,1,1,"2",5,50,20,200,"1"
"2","3","1",26.75,"1",3.3,8,2,"1","2","0",3,1,-1,"2",5,40,10,196,"2"
"2","3","2",26.5,"1",3.7,8,2,"2","2","0",4,1,8,"2",5,40,10,260,"2"
"2","1","2",23.91666667,"1",3.7,8,1,"2","2","0",18,1,1,"2",5,40,3,250,"1"
"2","2","1",26.08333333,"1",3.2,8,2,"1","2","0",7,1,4,"2",6,52,20,216,"2"
"2","2","1",27.08333333,"1",3,8,2,"1","2","0",6,1,6,"2",5,40,5,200,"1"
"2","2","1",27,"1",3.4,8,2,"1","1","0",13,1,11,"2",5,40,0,200,"2"
"2","3","1",26.75,"1",3.2,8,2,"1","2","0",14,1,-4,"2",5,40,2,260,"2"
"2","4","1",27.5,"1",2.9,9,2,"1","2","0",13,1,-9,"2",5,40,5,300,"2"
"2","4","1",25.83333333,"1",3,8,2,"1","2","0",2,1,0,"2",5,48,0,180,"2"
"2","1","1",28.16666667,"1",2.9,8,2,"1","2","0",7,1,-2,"2",5,45,0,350,"2"
"2","3","2",27.33333333,"1",3.5,9,2,"1","2","0",6,1,2,"2",5,40,0,130,"2"
"2","4","1",28.83333333,"1",3.2,8,2,"1","2","0",10,1,-3,"2",5,40,16,270,"2"
"2","5","1",25.83333333,"1",3.8,8,2,"1","2","0",7,1,2,"2",5,40,0,250,"2"
"2","4","2",23.66666667,"1",3.6,8,2,"2","2","0",4,1,4,"2",5,40,30,250,"2"
"2","1","1",25.83333333,"1",3.5,8,2,"1","2","0",13,1,1,"2",5,40,0,170,"2"
"2","4","2",25.41666667,"1",3.5,8,2,"1","2","0",5,1,4,"2",6,50,0,170,"2"
"2","5","1",25.83333333,"1",3.5,8,2,"1","2","0",5,1,1,"2",5,40,10,200,"2"
"2","2","1",26.91666667,"1",3.4,8,2,"1","2","0",6,1,12,"2",5,40,0,190,"2"
"2","1","2",25.83333333,"1",3.5,10,1,"1","2","0",5,1,9,"2",5,40,2,150,"2"
"2","3","1",27.75,"2",3.1,4,1,"2","2","0",19,1,0,"2",5,52,0,215,"2"
"2","5","1",27.66666667,"2",3.5,5,2,"2","2","0",5,1,5,"2",5,40,0,230,"2"
"2","3","1",25.83333333,"1",2.6,8,1,"1","2","0",5,1,3,"2",5,45,15,200,"2"
"2","1","1",26.75,"1",4.1,9,2,"1","2","0",4,1,8,"2",5,40,10,350,"2"
"2","3","1",29.16666667,"1",3.5,12,1,"2","2","0",12,1,2,"2",5,50,0,450,"2"
"2","4","2",26.5,"1",3.9,12,2,"2","2","0",13,1,2,"2",5,40,0,350,"2"
"2","5","1",30.58333333,"1",3.6,12,1,"2","2","0",8,1,6,"2",5,40,28,290,"2"
"2","2","2",24.08333333,"1",3,8,1,"2","2","0",9,1,1,"2",5,50,10,280,"2"
"2","3","1",26.58333333,"1",3,8,2,"1","2","0",12,1,1,"1",5,40,8,275,"1"
"2","4","1",26.75,"1",3.8,8,2,"1","2","0",9,1,8,"1",5,40,20,270,"2"
"2","4","2",30,"2",3.5,7,1,"1","2","0",4,1,6,"1",5,40,0,300,"2"
"2","4","2",25,"1",3.8,8,2,"2","2","0",3,1,2,"1",5,40,10,270,"2"
"2","1","2",28.5,"2",3.5,8,2,"2","2","0",3,1,5,"2",5,50,6,260,"2"
"2","2","1",30.41666667,"1",3.9,8,1,"2","2","0",12,1,3,"1",3,45,0,600,"2"
"2","3","2",24.58333333,"1",4.2,8,2,"2","1","0",13,1,2,"2",5,40,0,183,"2"
"2","5","2",23.58333333,"1",4,8,2,"2","2","0",13,1,1,"2",5,40,10,250,"2"
"2","5","1",26.41666667,"1",3.4,8,2,"1","2","0",10,1,0,"2",5,40,4,140,"2"
"2","4","2",24.41666667,"1",3.7,8,2,"2","2","0",12,1,0,"2",5,40,0,210,"2"
"2","4","2",25.58333333,"1",3.8,8,1,"1","2","0",8,1,-2,"2",5,40,8,280,"2"
"2","2","1",28,"1",3.7,8,2,"1","2","0",8,1,0,"2",5.5,50,2,320,"2"
"2","3","2",24.75,"1",3.4,8,2,"1","2","0",13,1,3,"2",5,40,3,150,"2"
"2","4","2",25.5,"1",4.2,8,2,"1","2","0",13,1,1,"2",5,40,2,167,"2"
"2","3","2",24.91666667,"1",3.6,8,2,"1","2","0",8,1,1,"2",5,40,0,150,"2"
"2","4","2",24.58333333,"1",3,8,1,"1","2","0",7,1,-1,"2",5,40,10,200,"2"
"2","1","2",26.66666667,"1",3.6,8,2,"1","1","0",13,1,10,"2",5,40,0,200,"1"
"2","2","2",24.08333333,"1",3.3,8,2,"2","2","0",11,1,2,"2",5,40,0,180,"1"
"2","3","2",23.58333333,"1",4,8,2,"2","2","0",2,1,0,"2",5,40,0,183,"2"
"2","2","2",26.33333333,"1",3.8,8,2,"1","1","0",5,1,9,"2",6,48,0,180,"2"
"2","4","1",26.91666667,"1",3.9,8,1,"1","2","0",9,1,2,"2",5,40,12,170,"2"
"2","5","2",23.58333333,"1",3.5,8,2,"2","2","0",6,1,-3,"2",5,40,0,150,"1"
"2","3","1",28.25,"1",3.6,9,2,"1","2","0",7,1,8,"2",5,40,0,190,"2"
"2","5","1",27.16666667,"1",4.1,8,2,"1","2","0",3,1,8,"1",4,48,3,350,"2"
"2","1","2",25.75,"1",3,8,1,"1","2","0",7,1,8,"2",5,40,0,166,"2"
"2","2","2",27.25,"1",3.9,8,1,"2","2","0",8,1,0,"2",5,40,0,150,"2"
"2","1","2",26.41666667,"1",3,9,2,"1","2","0",8,1,2,"2",5,40,0,170,"2"
"1","2","1",25.33333333,"1",3.9,4,2,"1","2","0",16,1,-5,"2",5,40,0,160,"1"
"1","1","2",22.16666667,"1",3.2,6,2,"2","2","0",5,1,2,"2",5,40,0,130,"2"
"1","2","2",23.75,"1",3.9,6,2,"2","2","0",14,1,1,"2",5,40,0,180,"2"
"1","2","2",23.83333333,"1",4,6,2,"2","2","0",12,1,2,"2",5,40,21,250,"2"
"1","3","2",22.91666667,"1",4.2,6,1,"2","2","0",12,1,2,"2",5,40,2,198,"2"
"1","4","1",25.5,"1",4.1,4,1,"1","2","0",13,1,-1,"2",5,40,0,180,"2"
"1","2","1",24.08333333,"1",4.3,8,2,"2","2","0",8,1,-2,"2",5,45,0,200,"2"
"1","4","1",24.58333333,"1",4.3,4,1,"1","2","1",10,1,4,"2",5,40,7,180,"2"
"1","2","1",25.91666667,"1",3.7,6,2,"1","2","0",15,1,-5,"2",5,40,0,250,"2"
"1","3","1",25.41666667,"1",3.3,4,2,"1","2","0",17,1,-3,"2",5,52,0,233,"2"
"1","4","2",24.75,"1",3.5,6,2,"2","2","0",11,1,-6,"2",5,40,0,165,"2"
"1","5","1",26,"1",4.5,4,2,"1","2","0",13,1,1,"2",5,40,0,200,"2"
"1","3","1",25.5,"1",3.9,4,2,"1","2","0",7,1,3,"2",5,40,0,258,"2"
